customs_office_id,name,country,street_and_address,postcode,city,latitude,longitude
HU521050,NAV BÉVM AVI Pintér Vám SzH,HU,Ipari út 13.,5600,Békéscsaba,46.6798003,21.0985425
HU611000,NAV Győr-Moson-Sopron Vármegyei AVI,HU,Liszt Ferenc utca 13-15.,9022,Győr,47.6895157,17.6392508
HU611040,NAVGYMSAVI QuehenbergerLogisticsKft,HU,Hűtőház utca 2.,9027,Győr,47.6853006,17.7012514
HU618000,NAV GYMSVM AVI Soproni SzH,HU,Csengery utca 30-32.,9400,Sopron,47.6796842,16.5853357
HU618010,NAV GYMSVM AVI Gysev Cargo SzH,HU,Ipar körút 18.,9400,Sopron,47.6661651,16.6061299
HU621000,NAV Komárom-Esztergom Vármegyei AVI,HU,Komáromi u. 42.,2800,Tatabánya,47.5950039,18.3929572
HU621030,NAV KEVM AVI ZEBRA NEO2014 SzH,HU,Szarkaláb u. 1.,2800,Tatabánya,47.4542397,18.9167709
HU624000,NAV KEVM AVI Esztergomi SzH,HU,Babits Mihály utca 2.,2500,Esztergom,47.7419016,18.6620072
HU624100,NAV KEVM AVI Weskamp Bt. SzH,HU,Schweidel J. utca 52.,2500,Esztergom,47.7856939,18.7403377
HU631000,NAV Veszprém Vármegyei AVI,HU,Brusznyai Á. 22-26.,8200,Veszprém,47.0933824,17.9080406
HU634000,NAV VEVM AVI Pápai SzH,HU,Jókai utca 50.,8500,Pápa,47.3261087,17.4705293
HU634100,NAV VEVM AVI Pápa Repülőtér,HU,Jókai utca 50.,8500,Pápa,47.3261087,17.4705293
HU711000,NAV Hajdú-Bihar Vármegyei AVI,HU,Vágóhíd u. 2.,4034,Debrecen,47.5249442,21.6448984
HU711030,NAV Hajdú-Bihar Vármegyei AVI e-Ker,HU,Faraktár utca 29. c.,4029,Debrecen,47.5284731,21.6435565
HU711070,NAV Hajdú-Bihar Vm-i AVI Repülőtér,HU,Repülőtéri út 12.,4030,Debrecen,47.4949381,21.6121373
HU721000,NAV Szabolcs-Szatmár-Bereg VM AVI,HU,Szabadság tér 7-8.,4400,Nyíregyháza,47.9557802,21.7167982
HU721070,NAV SzabolcsSzatmárBereg VMAVI-EWG,HU,külterület Hrsz 027/41.,4621,Fényeslitke,48.2709162,22.0990803
HU724000,NAV SZSZBVM AVI Záhonyi Hk.,HU,Pf.: 6,4625,Záhony,48.4029055,22.1787677
HU724010,NAV SZSZBVM AVI Eperjeskei SzH,HU,Eperjeske rendező-pályaudvar,4625,Záhony,48.4029055,22.1787677
HU726020,NAV SZSZBVM AVI Barabás SzH,HU,Árpád út 201. (Határátkelőhely),4937,Barabás,48.2303469,22.4307276
HU726030,NAV SZSZBVM AVI Lónyai SzH,HU,Petőfi Sándor út 200.,4836,Lónya,48.0643787,22.5049552
HU726040,NAV SZSZBVM AVI Beregsurányi Hk.,HU,Határátkelőhely Pf.: 3.,4933,Beregsurány,48.1615571,22.5480971
HU727000,NAV SZSZBVM AVI Tiszabecsi SzH,HU,Malom u. 75.,4951,Tiszabecs,48.0470307,22.6430616
HU727010,NAV SZSZBVM AVI Nagyhódosi SzH.,HU,Határátkelőhely (Hrsz.: 069/7),4977,Nagyhódos,47.9629392,22.849661
HU811000,NAV Pest Vármegyei AVI,HU,Dózsa György út 128-132.,1134,Budapest,47.5200886,19.069834
HU811010,NAV PVM AVI Depo-Zoll Kft. SzH,HU,Hosszúrét út 5.,2045,Törökbálint,47.4349579,18.9130312
HU811020,NAV PVM AVI Schenker Kft.SzH,HU,Leshegy út 30. DC4. épület,2310,Szigetszentmiklós,47.345765,19.0409037
HU811030,NAV PVM AVI CECZ Kft. Szh.,HU,Avar utca 5.,2600,Vác,47.7644552,19.1545051
HU811190,NAV DBP AVI Trimex Kft. Sz. Hely,HU,Campona u. 1.,1225,"Budapest, XXII. ker.",47.3824503,18.9614917
HU811500,NAV Pest Vármegyei AVI e-Ker,HU,Bartók Béla út 156.,1115,Budapest,47.4679895,19.0238487
HU821000,NAV Fejér Vármegyei AVI,HU,Mátyás király u. 8.,8000,Székesfehérvár,47.1910169,18.410811
HU821060,NAV FEM AVI LOGALBA Kft. SzH,HU,Vásárhelyi út 7.,8000,Székesfehérvár,47.2004133,18.1636702
HU831000,NAV Nógrád Vármegyei AVI,HU,Kassai sor 10.,3100,Salgótarján,48.1069544,19.8078046
HU911000,NAV Vas Vármegyei AVI,HU,Hunyadi utca 47.,9700,Szombathely,47.2291184,16.6187625
HU911010,NAV VAVM AVI VÁMCO SzH,HU,Selyemrét u. 5.,9700,Szombathely,47.2425612,16.6500714
HU921000,NAV Zala Vármegyei AVI,HU,Balatoni utca 2.,8900,Zalaegerszeg,46.4577023,17.0009559
HU921060,NAV ZAVM AVI Sármelléki Repülőtér,HU,Sármelléki Repülőtér,8391,Sármellék,46.7080843,17.1682755
HU922000,NAV ZAVM AVI Nagykanizsai SzH,HU,Garay u. 21.,8800,Nagykanizsa,46.0737812,18.2180581
HU922050,NAV ZAVM AVI Nagykanizsa VSZ Zrt.Sz,HU,Garay utca 21.,8800,Nagykanizsa,46.0737812,18.2180581
IE003151,"Central Transit Office,",IE,"Customs Division, Govt Buildings",-,"Nenagh, Co Tipperary",52.861944,-8.196667
IEARK100,ARKLOW,IE,"C&E, NORTH QUAY, ARKLOW, CO WICKLOW",-,,52.7962917,-6.1454521
IEASH900,Customs Drug Enforcement & IBD,IE,"Ashtown Gate, Navan Rd",15,Dublin 15,53.3798298,-6.3745052
IEATH200,ACE/ACR ATHLONE,IE,Govt Offices,000,"Athlone, Co Westmeath",53.4228434,-7.9425897
IEATH800,Athlone,IE,Pearse Street,,Athlone,53.4224317,-7.9451249
IEATH900,Athlone Mail Centre,IE,Dublin Road,,Athlone,53.2815599,-9.0327771
IEATY200,ACE/ACR Athy,IE,ATHY BUSINESS PARK,1,ATHY,52.8419419,-6.9297154
IEATY604,Aldi Stores Ltd,IE,Newbridge Rd Naas,000,Kildare,53.2141364,-6.6815913
IEATY800,Athy,IE,"St. David's Hse, BlockF, Athy BusPk",,"Athy, Co. Kildare",52.9946288,-6.9915387
IEAUU000,NAVAN,IE,"COMMONS ROAD, NAVAN",,CO MEATH,53.641894,-6.7072625
IEBLM401,Masterlink Solutions Ltd,IE,Unit 1 Orion Business Campus,000,"Ballycoolin, Dublin 16",53.4102068,-6.353202599999999
IEBTP100,Burtonport,IE,Burtonport,000,Co. Donegal,54.9835972,-8.4378722
IEBYT100,"BANTRY, CORK",IE,"C&E, BANTRY, CO CORK",-,,51.6792697,-9.4504086
IECAV100,lMD CUSTOMS HUB,IE,GOVERNMENT OFFICES,0000,MONAGHAN CO CAVAN,52.2622271,-7.1201074
IECAV800,Cavan,IE,"First Floor, Newcourt Centre",,"Church street, Cavan",54.0161585,-7.5338175
IECAW800,Carlow,IE,6-8 Lower Staplestown Road,,Carlow,52.8410587,-6.9221056
IECBP100,Castletownbere Port,IE,Castletownbere,00,Co. Cork,51.6514159,-9.9104925
IECKC900,Cork Cast,IE,"Govt Offices, Blackpool",na,Cork,51.9016314,-8.4582173
IECKM900,CORK MARITIME UNIT,IE,"GOVERNMENT OFFICES, BLACKPOOL",CORK,CORK,51.8985136,-8.4726423
IECKR900,CORK RAET,IE,"GOVERNMENT OFFICES, BLACKPOOL",CORK,CORK,51.8985136,-8.4726423
IECLB800,Castlebar,IE,Davitt House,,"Castlebar, County Mayo",53.2841494,-9.0374937
IECLL800,Clonmel,IE,New Quay,,Clobnmel,53.0831675,-8.2119922
IEDDK100,DUNDALK,IE,"MILLENIUM CENTRE, DUNDALK",-,CO LOUTH,53.9062848,-6.5320502
IEDDK800,Dundalk Excise,IE,"Gov Offices, Millennium Centre",,"Dundalk, Co. Louth",54.0036095,-6.386381399999999
IEDDK899,CLO (EXCISE),IE,"VIMA OFFICE,MILLENNIUM CENTRE",,"DUNDALK, CO LOUTH",54.0036095,-6.386381399999999
IEDLG100,DUN LAOGHAIRE QUAYSIDE(CO DUBLIN),IE,"C&E, FERRYPORT,DUN LAOGHAIRE",-,DUBLIN,53.3493795,-6.2605593
IEDON100,LETTERKENNY,IE,"GOVERNEMENT BUILDINGS, LETTERKENNY",00,DONEGAL,54.6537924,-8.1102616
IEDON800,Donegal,IE,Donegal Public Services Centre,,"Drunlonagher, Donegal",54.6592169,-8.0881852
IEDPE900,NEW CUSTOMS HOUSE ENFORCEMENT,IE,PROMENADE ROAD,DUBLIN 3,DUBLIN 3,53.3547388,-6.2224956
IEDPL900,NEW CUSTOM HSE LANDING STATION,IE,PROMENADE ROAD,DUBLIN,DUBLIN 3,53.3537195,-6.2153071
IEDRO100,DROGHEDA PORT,IE,"C&E, DROGHEDA, CO LOUTH",-,,53.7179018,-6.356423100000001
IEDRO800,Drogheda Excise,IE,The Mall,,"Drogheda, County Louth",55.0369465,-7.6485099
IEDUB100,DUBLIN PORT,IE,"NEW CUSTOM HSE,PROMENADE ROAD",3,DUBLIN,53.3540781,-6.2115182
IEDUB200,ACE/ACR DUBLIN,IE,"NEW CUSTOM HOUSE, PROMENADE ROAD",1,DUBLIN,53.3540781,-6.2115182
IEDUB400,DUBLIN AIRPORT,IE,"C&E,CARGO TERMINAL NO1, DUB AIRPORT",-,DUBLIN,53.425632,-6.257375499999999
IEDUB413,RYANAIR DAC,IE,RYANAIR AIRSIDE BUSINESS PK,000,SWORDS CO DUBLIN,53.4481955,-6.2183632
IEDUB416,Gilmac Ltd,IE,Unit Q1 Northring Business Park,000,Santry Dublin 9 D09 FT22,53.40907139999999,-6.250428299999999
IEDUB500,DUBLIN MAIL CENTRE,IE,"OAK ROAD, KNOCKMITTEN, DUBLIN 12",12,DUBLIN,53.3223897,-6.2368022
IEDUB700,LCD Mount ST,IE,85/93 Lr Mount St,00,Dublin 2,53.3524847,-6.2065721
IEDUB800,Oil Wharf Dublin,IE,"c/o Esso House, Alexandra Road",,Dublin 1,53.3501814,-6.2053448
IEDUB801,Dublin South County,IE,"CMU, 1st Floor, Plaza Complex,",,"Belgard Road, Tallaght, Dublin 24",53.2986096,-6.3717837
IEDUB802,Fingal,IE,"CMU1, 2ndf Floor, Block D",,"Ashtown gate, Navan Road, Dublin 15",53.37289639999999,-6.3325983
IEDUB803,Dublin South City,IE,85-93 Lwr Mount Street,,Dublin 2,53.3185952,-6.2894902
IEDUB804,Dun Laoghaire-Rathdown,IE,"Lansdowne House, Lansdowne Road",,Dublin 4,53.3328536,-6.235431699999999
IEDUB805,Dublin City Centre,IE,"IRDS, Aras Bhrugha",,"9-10 Upper O'Connell St, Dublin 1",53.3505933,-6.2601942
IEDUB806,LCD (DTM) TALLAGHT,IE,"ST.JOHN'S HSE, HIGH STREET,",,"TALLAGHT, DUBLIN 24",53.2877051,-6.3655841
IEDUB807,LCD (DTM) SETANTA CENTRE,IE,"4TH FLOOR, SETANTA CENTRE",,"NASSAU STREET, DUBLIN 2",53.3422182,-6.2554959
IEDUB808,"LCD (HIM) SETANTA CENTRE,",IE,"3RD FLOOR, SETANTA CENTRE,",,"NASSAU STREET, DUBLIN 2",53.3422182,-6.2554959
IEDUB809,DUBLIN NORTH CITY DISTRICT,IE,14/15 UPPER O'CONNELL ST,,DUBLIN 1,53.3522487,-6.261209
IEDUB900,Dublin Mail Centre,IE,Oak Road Knockmitten,,Dublin,53.3493795,-6.2605593
IEENI800,Clare,IE,"Government Offices, Kilrush Road",,"Ennis, County Clare",52.8371726,-8.995752
IEFEN100,FENIT CUSTOMS AND EXCISE,IE,FENIT,,CO KERRY,52.2766382,-9.8644109
IEFOV100,FOYNES,IE,"C&E, FOYNES, CO LIMERICK",-,,52.6102719,-9.1048617
IEFOV200,ACE/ACR FOYNES,IE,FOYNES,1,CO LIMERICK,52.6111406,-9.1109507
IEGCP100,Greencastle Port,IE,Greencastle,000,Co. Donegal,55.2036701,-6.981019
IEGRN100,"GREENORE PORT, GOVT BLDGS,",IE,"MILLENNIUM CENTRE,DUNDALK,CO LOUTH.",-,,54.0031264,-6.3854196
IEGRN800,Greenore Excise,IE,Greenore,,County Louth,54.0326495,-6.1334035
IEGWY100,GALWAY,IE,"C&E, CUSTOM HOUSE, GALWAY",-,,53.2707714,-9.0535
IEGWY200,ACE/ACR GALWAY,IE,CUSTOMS HOUSE,2,GALWAY,53.2695842,-9.0528307
IEGWY800,Galway County,IE,"Customs House, Flood Street",,Galway,53.2744122,-9.0490601
IEGWY801,Galway Roscommon,IE,"4th Floor, Hibernian House",,"Eyre square, Galway",53.2752862,-9.0497439
IEHWP100,HOWTH PORT,IE,West Pier,000,"Howth, Ireland",53.3019788,-6.1401878
IEKBS100,KILLYBEGS,IE,"C&E, KILLYBEGS, CO DONEGAL",-,,54.6347625,-8.4547084
IEKIL800,KILDARE DISTRICT-MOUNT ST,IE,"1ST FLOOR, GRATTAN HOUSE,",,"MOUNT ST, DUBLIN 2",53.3392167,-6.2447743
IEKIL801,KILDARE DISTRICT - NAAS,IE,"ST DAVIDS HSE, NTH MAIN ST, NAAS",,COUNTY KILDARE,53.2180817,-6.6626337
IEKLK100,KILKENNY,IE,"GOVERNMENT OFFICES,HEBRON ROAD.",-,KILKENNY,52.6561359,-7.2425128
IEKLK200,ACE/ACR KILKENNY,IE,HEBRON ROAD,000,KILKENNY,52.6581903,-7.2261876
IEKLK800,LCD (DTM) Kilkenny,IE,"Govt Offices, Hebron Rd",,Kilkenny,33.5222133,-84.2520416
IEKMW900,KMW ENFORCEMENT,IE,"PLAZA COMPLEX,TALLAGHT,BELGARD",24,DUBLIN 24,53.2870457,-6.3877169
IEKRY400,KERRY AIRPORT,IE,"FARRANFORE, KILLARNEY",000,CO. KERRY,52.0502922,-9.4943789
IELIF300,"Lifford C & E & VRO,",IE,"Lifford,",,Co. Donegal.,52.6482641,-8.6427121
IELMK100,"Limerick Docks,",IE,"C & E, Dock Road,",,Limerick,52.6541608,-8.6531591
IELMK200,ACE/ACR LIMERICK,IE,DOCK RD,1,LIMERICK,52.7930027,-6.1477096
IELMK800,LCD (FOOD INDUSTRY) LIMERICK,IE,"GROUND FLOOR, SARSFIELD HSE,",,LIMERICK,52.6718942,-8.6349305
IELMK801,LIMERICK EXCISE,IE,"RIVER HOUSE, CHARLOTTE QUAY",,LIMERICK,52.6718942,-8.6349305
IELTR300,LETTERKENNY,IE,"LR MAIN ST,LETTERKENNY, CO.DONEGAL",-,,54.947611,-7.7386908
IEMON300,Monaghan Station,IE,"C & E, Coolshannagh,",,Co. Monaghan,54.25937339999999,-6.9626972
IENEN001,AEO,IE,"GOVERNMENT OFFICES,",,"NENAGH, CO TIPPERARY",52.8677612,-8.2085926
IENEN002,Origin Unit,IE,"Government Buildings, Nenagh",,Co Tipperary,52.863893,-8.1981541
IENEN003,Customs Decisions,IE,"Government Offices, Nenagh",E45T611,Co Tipperary,52.6848215,-7.8981472
IENEN004,Classification Unit (BTI),IE,"Revenue Commissioners, Nenagh",E45T611,Co Tipperary,52.6848215,-7.8981472
IENEN101,ECS/NCTS/ICS Project Team,IE,Government Buildings Nenagh,,Co Tipperary,52.8679736,-8.20822
IENRS100,New Ross,IE,"C & E, New Ross,",,Co. Wexford.,52.3958337,-6.945456699999999
IEORK400,CORK AIRPORT,IE,"C&E, TERM.BLDG.CORK AIRPORT, CORK",-,,53.3300465,6.1040719
IEORK800,CORK NORTH WEST DISTRICT,IE,REVENUE HOUSE,,"BLACKPOOL, CORK",51.9099984,-8.4719705
IEORK801,LCD (DTMM) CORK,IE,"3RD FLOOR, REVENUE HOUSE",,"BLACKPOOL, CORK",51.9099592,-8.4718428
IEORK802,CORK SOUTH WEST DISTRICT,IE,REVENUE HOUSE,,"BLACKPOOL, CORK",51.9099592,-8.4718428
IEORK803,TRADE FACILITATION & CASH OFFICE,IE,REVENUE HOUSE,,"BLACKPOOL, CORK",51.9099592,-8.4718428
IEORK804,CORK EAST DISTRICT,IE,REVENUE HOUSE,,"BLACKPOOL, CORK",51.9099592,-8.4718428
IEPOR200,ACE/ACR PORTARLINGTON,IE,20 Botley Lane Kilmalogue,R32 VP78,Portarlington Co Offaly,53.1683663,-7.1420314
IEPTL500,PORTLAOISE MAIL CENTRE,IE,CLONMINAM INDUSTRIAL ESTATE,,"PORTLAOISE, CO LAOIS",53.0265977,-7.3077463
IERIN100,RINGASKIDDY,IE,TERMINAL BUILDING TIVOLI,,CORK,51.9016314,-8.4582173
IERMP100,Rathmullen Port,IE,Rathmullen,000,Co. Donegal,53.7148943,-6.3620041
IERON800,ROSCOMMON,IE,CASTLE STREET,,ROSCOMMON,53.3432807,-6.2693234
IEROS100,Rosslare Harbour,IE,"C & E, Rosslare Harbour,",,Co. Wexford,52.2513061,-6.3414908
IEROS200,ACE/ACR Rosslare,IE,"Rosslare Harbour, Rosslare",000,Co Wexford,52.2511936,-6.3375376
IERSP100,Rosamhil Port,IE,Rosamhil,000,Co. Galway,53.0633632,-8.8125994
IESLI100,Sligo,IE,"C & E, The Quay,",,Sligo,54.2775969,-8.4715258
IESNN400,Shannon Airport,IE,"C & E Cargo Terminal, Shannon,",,Co. Clare.,52.71178219999999,-8.8783365
IETHR800,THURLES,IE,GOVERNMENT OFFICES STRADAVOHER,,"THURLES, CO TIPPERARY",52.6745773,-7.818472
IETIV100,TIVOLI,IE,"C&E, FREIGHT TERM.,TIVOLI,CORK.",-,,53.3300465,6.1040719
IETIV200,ACE/ACR Tvoli Cork,IE,Blackpool,000,Cork,51.9112651,-8.4736373
IETLR301,Comlucht Iascaireactha Fanad Teo,IE,T/A Mowi Ire Rinmore Letterkenny,000,Co. Donegal,54.9207542,-7.9523852
IETRA100,Tralee Government Buildings,IE,"C & E, Spa Road, Tralee",,Co. Kerry,52.270807,-9.7265804
IEWAT100,Waterford Government Buildings,IE,"C & E, The Glen,",,Waterford,33.9084498,-83.32349
IEWAT101,"Belview, Waterford",IE,"C & E, Belview Port,",,Waterford,33.9084498,-83.32349
IEWAT200,ACE/ACR Waterford,IE,the glen,000,waterford,52.2627085,-7.1184629
IEWEX800,WEXFORD,IE,"GOVERNMENT OFFICES, ANNE ST,",,WEXFORD,53.3369271,-6.2656008
IEWEX900,Wexford,IE,"Government Buildings, Anne Street",,Wexford,53.3369271,-6.2656008
IEWHI100,Whitegate,IE,"C & E Oil Refinery, Whitegate",,Co. Cork.,33.8356992,-84.5596338
IEWIC100,Wicklow,IE,North Quay,,Co. Wicklow.,51.8993215,-8.4620339
IEWSE100,Ireland West East,IE,Cargo Terminal 1 Dublin Airport,000,Dublin,53.4232625,-6.2377031
IEWSE200,ACE/ACR Ireland West East,IE,Cargo Terminal 1 Dublin Airport,000,Dublin,53.4232625,-6.2377031
IT014000,FOGGIA,IT,"Piazza GIORDANO, 1",71100,FOGGIA,41.4612488,15.5502219
IT014100,FOGGIA,IT,"Piazza Giordano, 1",71100,FOGGIA,41.4612488,15.5502219
IT014101,MANFREDONIA,IT,Molo Ponente,71043,Manfredonia (FG),41.6220717,15.916492
IT014199,FOGGIA,IT,"Piazza Giordano, 1",71100,FOGGIA,41.4612488,15.5502219
IT015000,BRINDISI,IT,"Viale Regina Margherita, 3",72100,BRINDISI,40.6375408,17.9454957
IT015100,BRINDISI,IT,"Viale Regina Margherita, 3",72100,BRINDISI,37.6153153,15.1679409
IT015101,Aeroporto Casale,IT,C/O Aeroporto Civile Papola,72100,Casale (BR),40.6375344,17.9310608
IT015102,COSTA MORENA,IT,Località Costa Morena,72100,Brindisi,40.6483106,17.9691963
IT015199,BRINDISI,IT,"Viale Regina Margherita, 3",72100,BRINDISI,37.6153153,15.1679409
IT016000,LECCE,IT,"Via Porta d'Europa, 4",73100,LECCE,40.3570373,18.1718482
IT016100,LECCE,IT,"Via Porta d'Europa, 4",73100,LECCE,40.3570373,18.1718482
IT016101,GALLIPOLI,IT,Via Banchina Porto,73014,Gallipoli (LE),39.0810393,17.1358704
IT016102,OTRANTO,IT,"Via Del Porto, 51",73028,Otranto (LE),43.9644004,12.7471205
IT016199,LECCE,IT,"Via Porta d'Europa, 4",73100,LECCE,40.3570373,18.1718482
IT017000,TARANTO,IT,Polo Polisettoriale,70122,TARANTO,40.5488156,17.0805801
IT017100,TARANTO,IT,Molo Polisettoriale,74100,TARANTO,40.5055234,17.1642102
IT017199,TARANTO,IT,Molo Polisettoriale,74100,TARANTO,40.5055234,17.1642102
IT018000,BARI,IT,"Corso de Tullio, 3",70122,BARI,41.1330193,16.8696051
IT018100,BARI,IT,"Corso de Tullio, 3",70122,BARI,41.1330193,16.8696051
IT018101,Aeroporto Bari - Palese,IT,Aeroporto Civile,70057,Palese (BA),37.913009,12.4926219
IT018102,BAT - BARLETTA,IT,"Via C. Colombo, 22",70051,Barletta (BA),41.9036574,15.9014653
IT018104,MOLFETTA,IT,"Via Poli, 7",70056,Molfetta (BA),46.0067484,11.1289298
IT018105,MONOPOLI,IT,"Piazza Garibaldi, 19 / 21",70043,Monopoli (BA),40.8849586,17.1672975
IT018106,Interporto Bari,IT,"Traversa Maestri del Lavoro, 1",70100,BARI,43.2954533,13.4560462
IT018199,BARI,IT,"Corso de Tullio, 3",70122,BARI,41.1330193,16.8696051
IT019000,POTENZA,IT,"Corso XVIII Agosto 1860, 44",85100,POTENZA,40.5173119,15.8216088
IT019100,POTENZA,IT,"Corso XVIII Agosto 1860, 44",85100,POTENZA,40.5173119,15.8216088
IT019101,FERRANDINA,IT,Con.da Borgo Macchia di Ferrandina,85000,Ferrandina (MT),40.501218,16.454683
IT019102,MATERA,IT,"Piazza Matteotti, 18 UFF.FINANZIARI",075100,MATERA,40.667029,16.6063265
IT019199,POTENZA,IT,"Corso XVIII Agosto 1860, 44",85100,POTENZA,40.5173119,15.8216088
IT022999,REGGIO EMILIA,IT,"Via Napoli, 32",42100,REGGIO EMILIA,44.7477791,10.6530913
IT024000,FORLI'-CESENA,IT,"Via Punta di Ferro, 2",47100,FORLI',44.2406159,12.0767635
IT025000,MODENA,IT,"Via del Passatore, 61",41011,MODENA,44.6871196,10.8537403
IT026000,RIMINI,IT,"Via Emilia Vecchia, 75",47900,RIMINI,44.0758281,12.4724816
IT027000,FERRARA,IT,"Via Monsignore Maverna, 4",44100,FERRARA,44.8372737,11.6186451
IT028000,EMILIA 3 PARMA,IT,"P.LE EUROPA, 1",43010,FONTEVIVO,44.8473242,10.235135
IT028100,EMILIA 3 PARMA,IT,"P.LE EUROPA, 1",43010,FONTEVIVO,44.8473242,10.235135
IT028199,EMILIA 3 PARMA,IT,"P.LE EUROPA, 1",43010,FONTEVIVO,44.8473242,10.235135
IT029000,EMILIA 2 PIACENZA,IT,"VIA COPPALATI, 15/M - LOC. LE MOSE",29100,PIACENZA,45.0534751,9.6947461
IT029100,EMILIA 2 PIACENZA,IT,"VIA COPPALATI, 15/M - LOC. LE MOSE",29100,PIACENZA,45.0534751,9.6947461
IT029199,EMILIA 2 PIACENZA,IT,"VIA COPPALATI, 15/M - LOC. LE MOSE",29100,PIACENZA,45.0534751,9.6947461
IT034000,BOLZANO,IT,"Via Cassa di Risparmio, 21",39100,BOLZANO,46.4987037,11.3493148
IT034100,BOLZANO,IT,"Via Cassa di Risparmio, 21",39100,BOLZANO,46.4987037,11.3493148
IT034101,RESIA,IT,"Via Nazionale, 52",39027,Valico di Resia (BZ),46.8468525,10.5054592
IT034102,AEROPORTO SAN GIACOMO,IT,"Via Francesco Baracca, 1",39100,Bolzano,46.4984781,11.3547399
IT034103,MM.GG. BOLZANO,IT,"Via Macello, 19",39100,BOLZANO,46.4952275,11.3684316
IT034104,BRESSANONE,IT,"Via Vittorio Veneto, 67",39042,Bressanone (BZ),46.716413,11.657792
IT034105,BRUNICO,IT,"Via Bastioni, 7",39031,Brunico (BZ),46.7162424,11.6549299
IT034106,CAMPO DI TRENS,IT,Via Passo Pennes,39049,Vipiteno (BZ),46.8856377,11.4289358
IT034107,MERANO,IT,"Via Johann Kravogl, 10",39012,Merano (BZ),46.6177849,11.1451676
IT034108,TUBRE,IT,"Via S. Giovanni, 87",39020,Tubre (BZ),46.645612,10.464153
IT034199,BOLZANO,IT,"Via Cassa di Risparmio, 21",39100,BOLZANO,46.4987037,11.3493148
IT035000,TRENTO,IT,"Via Vannetti, 13",38100,TRENTO,46.0741206,11.1230971
IT035100,TRENTO,IT,"Via Vannetti, 13",38100,TRENTO,46.0741206,11.1230971
IT035101,RONCAFORT,IT,Via Innsbruck - Interporto Doganale,38014,Gardolo (TN),46.1074737,11.1100404
IT035199,TRENTO,IT,"Via Vannetti, 13",38100,TRENTO,46.0741206,11.1230971
IT043000,SASSARI,IT,"Via Piandanna, 14",07100,SASSARI,40.7059431,8.5426947
IT043100,SASSARI,IT,"Via Piandanna , 14",07100,SASSARI,40.7059431,8.5426947
IT043101,PORTO TORRES,IT,V. Vespucci-P.to Ind.le pal. ex ASI,07046,Porto Torres (SS),40.8370333,8.4013292
IT043102,ALGHERO,IT,c/o Aeroporto Civile,07040,Alghero (SS),40.5587291,8.3153206
IT043103,LA MADDALENA - S. TERESA DI GALLURA,IT,"Via Reginaldo Giuliani, 3",07024,La Maddalena (SS),43.7972805,11.2397576
IT043104,OLBIA,IT,c/o Stazione Marittima Isola Bianca,07026,Olbia (SS),40.9232659,9.5027442
IT043199,SASSARI,IT,"Via Piandanna, 14",09015,SASSARI,40.7059431,8.5426947
IT044000,CAGLIARI,IT,Via Riva di Ponente,09123,CAGLIARI,39.2144497,9.1033364
IT044100,CAGLIARI,IT,Via Riva di Ponente,09123,CAGLIARI,39.2144497,9.1033364
IT044101,AEROPORTO ELMAS,IT,c/o Aeroporto,09034,Cagliari-Elmas (CA),39.2642984,9.0454111
IT044103,ORISTANO,IT,c/o Porto Località Cirras S. Giusta,09170,Oristano,39.9059497,8.5916112
IT044104,PORTOVESME,IT,c/o Porto,09010,Portovesme (CA),44.482588,12.2632289
IT044106,PORTO CANALE DI CAGLIARI,IT,Loc. Porto Canale,09100,Cagliari,39.2171994,9.113311
IT044199,CAGLIARI,IT,Via Riva di Ponente,09123,CAGLIARI,39.2144497,9.1033364
IT051200,AREZZO,IT,"Via Arturo, Chiari, 55",52100,AREZZO,43.4628957,11.8781675
IT051201,SIENA,IT,"Via Banchi di Sotto, 52",53100,Siena,43.3187505,11.3332497
IT051299,AREZZO,IT,"Via Chiari, 55",52100,AREZZO,43.4628957,11.8781675
IT051999,AREZZO,IT,"Via Chiari, 55",52100,AREZZO,43.4578965,11.8267883
IT054000,PISA,IT,"Via della Darsena, 1a",56121,PISA,43.7221996,13.2187397
IT054100,PISA,IT,"Via della Darsena, 1a",56121,PISA,43.7221996,13.2187397
IT054101,AEROPORTO DI PISA,IT,Piazzale d'Ascanio,56121,Pisa,43.6987787,10.3989989
IT054102,VIAREGGIO,IT,"Via Rosolino Pilo, 20",55049,Viareggio (LU),43.7590102,11.1903771
IT054103,LUCCA,IT,"Viale Luporini, 1172",55100,Lucca,43.8428381,10.502876
IT054104,MARINA DI CARRARA,IT,"Via Aldo Salvetti, 1/A",54036,Marina di Carrara (MS),44.0373501,10.0382693
IT054199,PISA,IT,"Via della Darsena, 1a",56121,PISA,43.7221996,13.2187397
IT055000,LIVORNO,IT,"Piazza dell'Arsenale, 10",57123,LIVORNO,43.5507317,10.3091256
IT055100,LIVORNO,IT,"Piazza dell'Arsenale, 10",57123,LIVORNO,43.5507317,10.3091256
IT055101,PIOMBINO,IT,Piazzale Premuda - Complesso CISP,57025,Piombino (LI),42.9231662,10.5268192
IT055102,PORTOFERRAIO,IT,"Calata Italia, 1",57037,Portoferraio (LI),42.8142587,10.3242685
IT055103,GROSSETO,IT,"Piazza Ferretti, 1",58100,Grosseto,42.7653466,11.1112201
IT055199,LIVORNO,IT,"Piazza dell'Arsenale, 10",57123,LIVORNO,43.5507317,10.3091256
